FCLTY_NM,FCLTY_SDIV_CD,FCLTY_FLAG_NM,INDUTY_CD,INDUTY_NM,FCLTY_TY_CD,FCLTY_TY_NM,POSESN_MBY_CD,POSESN_MBY_NM,POSESN_MBY_CTPRVN_CD,POSESN_MBY_CTPRVN_NM,POSESN_MBY_SIGNGU_CD,POSESN_MBY_SIGNGU_NM,RSPNSBLTY_DEPT_NM,RSPNSBLTY_TEL_NO,ROAD_NM_CTPRVN_CD,ROAD_NM_CTPRVN_NM,ROAD_NM_SIGNGU_CD,ROAD_NM_SIGNGU_NM,ROAD_NM_EMD_CD,ROAD_NM_EMD_NM,ROAD_NM_LI_CD,ROAD_NM_LI_NM,RDNMADR_NM,FCLTY_LO,FCLTY_LA,FCLTY_AR_CO,ACMD_NMPR_CO,ADTM_CO,FCLTY_HMPG_URL,NATION_ALSFC_AT,FCLTY_STATE_CD,DEL_AT
"방동경로당 옆","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","3000000000","대전광역시","3020000000","유성구",,,"3000000000","대전광역시","3020000000","유성구","3020011000","방동",,,"대전광역시 유성구 세동로 19-11 (방동)","127.2736534611","36.2727234241",,,,,"N","00","N"
"방동리 제1생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","5100000000","강원특별자치도","5111000000","춘천시",,,"5100000000","강원특별자치도","5111000000","춘천시",,,,,,"127.669618","37.89688",,,,,"N","00","Y"
"방동리 제2생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","5100000000","강원특별자치도","5111000000","춘천시",,,"5100000000","강원특별자치도","5111000000","춘천시",,,,,,"127.671617","37.904819",,,,,"N","00","Y"
"방동리과학산업단지","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","5100000000","강원특별자치도","5115000000","강릉시",,,"5100000000","강원특별자치도","5115000000","강릉시","5115036027","방동리",,,,"128.853824144071","37.8129877447533",,,,,"N","00","Y"
"방동마을 운동시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4872000000","의령군",,,"4800000000","경상남도","4872000000","의령군",,,,,"경상남도 의령군 봉수면","128.221767","35.473898",,,,,"N","00","N"
"방동마을 체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4827000000","밀양시",,,"4800000000","경상남도","4827000000","밀양시","4827037032","봉황리",,,"경상남도 밀양시 초동면 방동안길 18","128.705867653315","35.4531927461556",,,,,"N","00","N"
"방동마을(2) 체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4827000000","밀양시",,,"4800000000","경상남도","4827000000","밀양시","4827037032","봉황리",,,"경상남도 밀양시 초동면 방동길 149","128.705920117475","35.4510243862106",,,,,"N","00","N"
"방동하리 경로당 체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","5100000000","강원특별자치도","5115000000","강릉시",,,"5100000000","강원특별자치도","5115000000","강릉시","5115036027","방동리",,,"강원특별자치도 강릉시 사천면 방동길 310","128.87669149465","37.8281435116865",,,,,"N","00","N"
"방량리 게이트볼장","P","공공","P10","전천후게이트볼장","P1001","전천후게이트볼장","01","지방자치단체","5100000000","강원특별자치도","5172000000","홍천군",,,"5100000000","강원특별자치도","5172000000","홍천군","5172035226","방량리",,,"강원특별자치도 홍천군 영귀미면 방량로 451-3","127.912650962499","37.6478699180374","484",,,,"N","00","N"
"방리 주민생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1276000000","화순군",,,"1200000000","전남광주통합특별시","1276000000","화순군","1276039528",,,,"전남광주통합특별시 화순군 백아면 양지길 91","127.171675847694","35.1939117670286",,,,,"N","00","N"
"방림4리게이트볼장","P","공공","P10","전천후게이트볼장","P1001","전천후게이트볼장","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","경제체육과","033-330-2754","5100000000","강원특별자치도","5176000000","평창군","4276032021",,,,"강원특별자치도 평창군 방림면 구포길 20-3","128.4337900708","37.4463873921","0",,,,"N","00","N"
"방림궁도장","P","공공","P14","국궁장","P1401","국궁장","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","경제체육과","033-330-2754","5100000000","강원특별자치도","5176000000","평창군","4276032021",,,,"강원특별자치도 평창군 방림면 서동로 1140-10","128.3735015466","37.4307675512","0",,,,"N","00","N"
"방림다목적체육관(계촌리)","P","공공","P09","체육관","P0901","구기체육관","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","경제체육과","033-330-2754","5100000000","강원특별자치도","5176000000","평창군",,,,,"방림면 계촌리 1410-10","128.306387068","37.452517072","849","600","60",,"N","00","N"
"방림동 광신프로그레스","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구","총무과",,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,,,,,,,"N","00","N"
"방림동 동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구","총무과",,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,"126.914634946","35.1307945765",,,,,"N","00","N"
"방림동 명지맨션","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구","총무과",,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,,,,,,,"N","00","N"
"방림동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구",,,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,"126.928595","35.12612",,,,,"N","00","Y"
"방림동네체육시설 방림제3어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구","공원녹지과",,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,"126.916716226","35.1297864972",,,,,"N","00","N"
"방림전천후게이트볼장","P","공공","P10","전천후게이트볼장","P1001","전천후게이트볼장","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군",,,"5100000000","강원특별자치도","5176000000","평창군","4276032023",,,,"강원특별자치도 평창군 방림면 고원로 916-11","128.3269899651","37.4506621823",,,,,"N","00","Y"
"방림전천후게이트볼장(계촌3리)","P","공공","P10","전천후게이트볼장","P1001","전천후게이트볼장","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","경제체육과",,"5100000000","강원특별자치도","5176000000","평창군","4276032023",,,,"강원특별자치도 평창군 방림면 고원로 916-11","128.3269899651","37.4506621823","495",,,,"N","00","N"
"방림족구장","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","경제체육과","033-330-2754","5100000000","강원특별자치도","5176000000","평창군","4276032021",,,,"강원특별자치도 평창군 방림면 서동로 1337","128.3943293607","37.4265955369",,,,,"N","00","Y"
"방림체육공원 다목적구장","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군",,,"5100000000","강원특별자치도","5176000000","평창군","5176032021","방림리",,,"강원특별자치도 평창군 방림면 방림리 1863-12","128.414897938858","37.4263308203292","1050",,,,"N","00","N"
"방림체육공원(배구장)","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군",,,"5100000000","강원특별자치도","5176000000","평창군","5176032021","방림리",,,"강원특별자치도 평창군 방림면 방림리 1863-12","128.414897938858","37.4263308203292","1925",,,,"N","00","N"
"방림체육공원(족구장)","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군",,,"5100000000","강원특별자치도","5176000000","평창군","5176032021","방림리",,,"강원특별자치도 평창군 방림면 방림리 1863-12","128.414897938858","37.4263308203292","1925",,,,"N","00","N"
"방림체육공원(축구장)","P","공공","P02","축구장","P0201","축구장","01","지방자치단체","5100000000","강원특별자치도","5176000000","평창군","총무부서","033-330-2603","5100000000","강원특별자치도","5176000000","평창군","5176032021","방림리",,,"강원특별자치도 평창군 방림면 방림리 1863-12","128.414897938858","37.4263308203292","7210",,,,"N","00","N"
"방림초등학교","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구","교육지원과",,"1200000000","전남광주통합특별시","1227000000","남구",,,,,,,,,,,,"N","00","N"
"방림휴먼시아아파트","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1227000000","남구",,,"1200000000","전남광주통합특별시","1227000000","남구","1227011400","방림동",,,"전남광주통합특별시 남구 방림로 31 (방림동, 방림휴먼시아)","126.9198844356","35.1346848392",,,,,"N","00","N"
"방마간이운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1283000000","영광군",,,"1200000000","전남광주통합특별시","1283000000","영광군",,,,,,"126.527302","35.210317",,,,,"N","00","Y"
"방문2리 동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4400000000","충청남도","4415000000","공주시",,,"4400000000","충청남도","4415000000","공주시",,,,,"충청남도 공주시 우성면","127.066153","36.483036",,,,,"N","00","Y"
"방배1동주민센터","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.994528","37.483321",,,,,"N","00","N"
"방배2동주민센터","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.985551","37.479725",,,,,"N","00","N"
"방배3동주민센터","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.998994","37.480186",,,,,"N","00","N"
"방배3차e편한세상","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.991989","37.494387",,,,,"N","00","N"
"방배4동주민센터","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.99239","37.488862",,,,,"N","00","N"
"방배e편한세상","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.999014","37.487248",,,,,"N","00","N"
"방배근린공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"126.996197","37.479863",,,,,"N","00","N"
